entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time
712,712,2025-10-08 14:00:00,4037.28,13897.89,IMPERIUM,IMPERIUM,713,713,2025-10-08 16:00:00,4039.73,13900.34,2.45,,,2025.10.08 14:00,4036.72,4036.93,4032.63,4035.73,71.0,43.23509896077599,4040.163000000012,-0.4472091586380884,0.7895429951747222,3.28500000000006,31.38292007788732,12.23833340067632,33.38902164887859,20.16359918200431,21.30841263857181,4049.818763253105,4040.163000000001,4030.507236746896,2025-10-08 14:00:00,2025.10.08 16:00,4039.58,4043.39,4038.8,4042.91,71.0,57.532158243262415,4037.789000000012,0.2122928235271501,0.1485363770823902,4.572142857142818,20.93085978799224,31.23637014416303,15.74208944527765,55.490956072350336,42.18346253230021,4046.05838425761,4037.7890000000007,4029.519615742391,2025-10-08 16:00:00
714,714,2025-10-08 17:00:00,4038.01,13900.34,IMPERIUM,IMPERIUM,715,715,2025-10-08 20:00:00,4056.33,13918.66,18.32,,,2025.10.08 17:00,4037.43,4043.18,4037.43,4041.3,71.0,55.51959768472624,4037.567000000011,-0.4591049546415888,-0.2923168327366331,5.407857142857058,20.637620398126685,31.08799831321278,20.392930973899432,53.834937299504034,42.1697287839034,4047.018326044528,4037.566999999999,4028.11567395547,2025-10-08 17:00:00,2025.10.08 20:00,4056.18,4057.6,4055.78,4055.9,76.0,61.17098886737786,4050.91200000001,3.53180461492002,3.527174611058073,3.5135714285713773,35.920062933887415,21.31924339976068,12.125567140924396,76.0374832663995,75.60751924619039,4061.130443325673,4050.912,4040.693556674326,2025-10-08 20:00:00
717,717,2025-10-09 02:00:00,4021.65,13918.66,IMPERIUM,IMPERIUM,719,719,2025-10-09 04:00:00,4022.73,13929.37,10.71,,,2025.10.09 02:00,4021.04,4021.04,4012.1,4013.84,76.0,28.52289732429413,4029.818500000013,-6.25896583208214,-5.492029674939731,5.424285714285728,44.05339139801724,7.350279279937215,28.83453389250249,16.97544642857182,21.48120153872135,4049.049674977104,4029.8185,4010.587325022896,2025-10-09 02:00:00,2025.10.09 04:00,4022.58,4024.07,4007.79,4008.63,71.0,36.18816739699496,4017.769000000015,-0.8986471620423799,-0.7329090052118183,5.358571428571337,23.699144784730866,11.754598393012902,25.90116586862336,62.6828934773698,75.97455632068454,4031.074258960276,4017.769,4004.463741039725,2025-10-09 04:00:00
716,716,2025-10-09 02:00:00,4021.65,13918.66,IMPERIUM,IMPERIUM,720,720,2025-10-09 04:00:00,4022.73,13930.45,1.08,,,2025.10.09 02:00,4021.04,4021.04,4012.1,4013.84,76.0,28.52289732429413,4029.818500000013,-6.25896583208214,-5.492029674939731,5.424285714285728,44.05339139801724,7.350279279937215,28.83453389250249,16.97544642857182,21.48120153872135,4049.049674977104,4029.8185,4010.587325022896,2025-10-09 02:00:00,2025.10.09 04:00,4022.58,4024.07,4007.79,4008.63,71.0,36.18816739699496,4017.769000000015,-0.8986471620423799,-0.7329090052118183,5.358571428571337,23.699144784730866,11.754598393012902,25.90116586862336,62.6828934773698,75.97455632068454,4031.074258960276,4017.769,4004.463741039725,2025-10-09 04:00:00
718,718,2025-10-09 03:00:00,4012.02,13918.66,IMPERIUM,IMPERIUM,721,721,2025-10-09 04:00:00,4022.73,13931.53,1.08,,,2025.10.09 03:00,4011.46,4013.91,4008.34,4012.06,71.0,39.62471852951015,4016.8565000000144,-5.901574456441722,-6.151838360539055,5.797857142857058,41.84716471324939,12.922721362309382,29.751462535565143,48.94999244598927,34.164414969372594,4027.7111474378494,4016.8565,4006.0018525621513,2025-10-09 03:00:00,2025.10.09 04:00,4022.58,4024.07,4007.79,4008.63,71.0,36.18816739699496,4017.769000000015,-0.8986471620423799,-0.7329090052118183,5.358571428571337,23.699144784730866,11.754598393012902,25.90116586862336,62.6828934773698,75.97455632068454,4031.074258960276,4017.769,4004.463741039725,2025-10-09 04:00:00
722,722,2025-10-09 06:00:00,4018.9,13931.53,IMPERIUM,IMPERIUM,723,723,2025-10-09 07:00:00,4026.65,13939.28,7.75,,,2025.10.09 06:00,4018.34,4021.11,4016.83,4018.78,71.0,50.43309191106484,4019.218500000016,-1.1006863187672025,-2.1409438658761464,5.886428571428603,26.605730297378628,15.997535817633173,16.720036593461657,69.80795610425277,59.786529130330216,4034.777514461076,4019.218499999999,4003.659485538922,2025-10-09 06:00:00,2025.10.09 07:00,4026.5,4029.13,4026.5,4029.12,71.0,61.22410189251889,4021.424000000016,2.3343886828788527,1.461182740023336,2.997142857142869,38.64517898863728,29.931877048780223,11.7306237084733,85.74374838875963,85.11702573581694,4032.3703170061904,4021.424,4010.4776829938105,2025-10-09 07:00:00
724,724,2025-10-09 13:00:00,4037.75,13939.28,IMPERIUM,IMPERIUM,725,725,2025-10-09 14:00:00,4043.98,13945.51,6.23,,,2025.10.09 13:00,4037.19,4039.06,4036.39,4036.81,71.0,51.17384381268512,4037.889000000016,0.8073310281206432,1.317197532227689,2.9364285714286225,26.27649441807179,17.656765027288586,15.778801633340906,38.126361655770985,37.92302106027528,4040.579984206567,4037.8889999999983,4035.19801579343,2025-10-09 13:00:00,2025.10.09 14:00,4043.83,4046.36,4039.34,4040.29,71.0,55.58250112362479,4038.436500000016,1.344342189910094,0.9555094062385624,2.2342857142856407,31.23996273741424,36.37977409299414,9.282108669762142,76.98552770914189,87.86662861286297,4042.074303045796,4038.4365,4034.798696954204,2025-10-09 14:00:00
726,726,2025-10-09 15:00:00,4044.76,13945.51,IMPERIUM,IMPERIUM,727,727,2025-10-09 16:00:00,4053.12,13953.87,8.36,,,2025.10.09 15:00,4044.2,4044.35,4040.5,4042.0,71.0,55.11263415037972,4040.094000000016,1.470940883124058,0.7591607423408346,3.480714285714232,32.83132740618833,26.72906708059074,16.907607176457862,75.58935361216605,81.21673003802336,4046.116741568422,4040.094,4034.071258431578,2025-10-09 15:00:00,2025.10.09 16:00,4052.97,4054.9,4050.66,4053.61,71.0,69.92341287279297,4043.132500000016,2.803664364607812,1.24773131879599,3.882142857142763,30.24508456403303,33.20615587854331,9.087202957035185,96.62848497946844,89.11195683278912,4052.042446969539,4043.1325,4034.222553030461,2025-10-09 16:00:00
728,728,2025-10-10 02:00:00,3975.65,13953.87,IMPERIUM,IMPERIUM,729,729,2025-10-10 04:00:00,3990.85,13969.07,15.2,,,2025.10.10 02:00,3975.04,3978.23,3974.73,3975.2,76.0,51.402098127436695,3974.938000000016,0.3918728677526815,0.440380951945651,5.005714285714286,21.7736258693456,28.75629236350583,10.523717666804105,73.3186813186806,74.39316239316342,3979.5304137444255,3974.938,3970.345586255573,2025-10-10 02:00:00,2025.10.10 04:00,3990.7,3991.74,3986.27,3987.47,71.0,52.323370006269705,3988.992000000017,3.167394341615818,3.905089779951015,3.468571428571365,27.5778645401599,13.45855164056318,18.574985793047283,55.22058823529258,73.81483116224993,3994.97260732702,3988.9920000000006,3983.011392672981,2025-10-10 04:00:00
730,730,2025-10-10 07:00:00,3962.19,13969.07,IMPERIUM,IMPERIUM,731,731,2025-10-10 09:00:00,3974.62,13981.5,12.43,,,2025.10.10 07:00,3961.63,3964.23,3960.6,3962.55,71.0,32.206234930289014,3973.387000000016,-4.803025448852623,-3.698434297512424,4.90000000000003,49.79044124910078,7.633737798074034,31.96827375912667,10.527863549479036,12.248783985660603,3988.952803673437,3973.387,3957.821196326562,2025-10-10 07:00:00,2025.10.10 09:00,3974.47,3975.67,3968.52,3969.92,71.0,50.27169519501157,3968.765500000016,1.3417093775874491,1.078290625942298,4.234999999999968,27.21192791522471,20.64041497331293,22.58965212942069,64.50511945392543,71.87459470157452,3979.010663688296,3968.765499999999,3958.520336311702,2025-10-10 09:00:00
732,732,2025-10-10 11:00:00,3972.22,13981.5,IMPERIUM,IMPERIUM,733,733,2025-10-10 14:00:00,3993.68,14002.96,21.46,,,2025.10.10 11:00,3971.66,3978.86,3969.83,3977.79,71.0,64.20085866089963,3966.6620000000153,0.7704464187268059,-1.3101174787012326,5.717142857142824,35.83466097050237,34.40413760636736,6.721556592938968,92.08154208847586,83.27450607417137,3978.001401395136,3966.662,3955.322598604865,2025-10-10 11:00:00,2025.10.10 14:00,3993.53,3996.74,3992.87,3996.6,71.0,55.71569849476854,3996.674000000015,2.11891304459823,2.9721765955910864,3.739285714285647,22.463984827318797,13.97819956613736,17.61051893767594,32.663847780125444,34.62161763568739,4002.1310702762553,3996.673999999999,3991.216929723743,2025-10-10 14:00:00
734,734,2025-10-10 17:00:00,3979.99,14002.96,IMPERIUM,IMPERIUM,735,735,2025-10-10 18:32:40,4022.44,14045.41,42.45,tp 4022.44,tp 4022.44,2025.10.10 17:00,3979.43,3980.37,3972.55,3973.43,71.0,32.33810271266759,3986.377000000012,-2.539554866580147,-0.8544111793872958,6.7592857142855935,31.012938604287157,10.163232784863224,26.46788763297889,10.240144993203195,19.28239327345758,3997.1220883663177,3986.376999999999,3975.63191163368,2025-10-10 17:00:00,2025.10.10 18:30,4016.08,4022.41,4011.08,4011.08,76.0,65.73790988029201,3992.299000000012,6.901665862482332,3.1573782639830688,8.471428571428502,39.3406665483804,27.721409137202084,9.806189960915278,87.76692600562801,90.81760504243988,4019.009072931387,3992.299,3965.588927068614,2025-10-10 18:30:00
736,736,2025-10-10 20:00:00,3983.74,14045.41,IMPERIUM,IMPERIUM,737,737,2025-10-13 01:01:40,4025.95,14087.62,42.21,tp 4025.95,tp 4025.95,2025.10.10 20:00,3982.94,3983.19,3975.69,3979.83,76.0,38.45976616006625,3993.9995000000126,-3.2821688683070533,-1.9886540924043532,8.204999999999993,38.601105631050686,8.824073065937522,31.188197397277214,20.858754460688285,22.2544756940934,4016.331721989761,3993.9995,3971.6672780102376,2025-10-10 20:00:00,2025.10.13 01:00,4012.42,4029.58,4009.34,4012.35,76.0,54.84652689501733,4011.479000000011,3.445821602387241,3.5122338002122486,6.865000000000013,27.98917800865906,21.67670356827704,10.934967768821368,56.68881307236512,58.15647330151273,4018.888917408447,4011.479,4004.0690825915535,2025-10-13 01:00:00
738,738,2025-10-13 07:00:00,4052.12,14087.62,IMPERIUM,IMPERIUM,739,739,2025-10-13 17:00:40,4096.26,14131.76,44.14,tp 4096.26,tp 4096.26,2025.10.13 07:00,4051.56,4052.64,4050.61,4052.63,71.0,56.720205638916056,4048.9080000000126,1.7970386547640371,1.6108734854423037,3.4821428571428257,16.366179369345264,21.695245715364116,15.431992060584122,70.25677603423732,71.12667596620665,4054.59487822975,4048.908,4043.22112177025,2025-10-13 07:00:00,2025.10.13 17:00,4093.41,4096.16,4092.36,4094.65,71.0,67.42725655459029,4085.775000000012,4.019187110787698,3.2656235798928206,5.167857142857042,42.36301094116534,29.32366302719904,8.14479743031798,94.8989731699239,91.27158969679752,4097.388651449909,4085.774999999999,4074.161348550089,2025-10-13 17:00:00
740,740,2025-10-13 18:00:00,4097.67,14131.76,IMPERIUM,IMPERIUM,741,741,2025-10-14 02:00:00,4114.94,14149.03,17.27,,,2025.10.13 18:00,4097.06,4099.26,4096.16,4099.04,76.0,63.18806177636247,4094.2590000000114,4.041673932038975,4.019604376800928,3.72428571428571,42.801335349230506,25.37485228753229,14.198425851549318,71.7461044912904,80.94468980506656,4102.064267195938,4094.258999999999,4086.45373280406,2025-10-13 18:00:00,2025.10.14 02:00,4114.79,4116.01,4112.8,4114.72,76.0,62.18762273850047,4110.84700000001,1.6306976990244948,1.3532952621346857,2.806428571428609,29.45872584281688,30.7506602682298,15.42926233510551,90.28656494231568,78.73346807361919,4115.460138194331,4110.847,4106.233861805668,2025-10-14 02:00:00
742,742,2025-10-14 03:00:00,4128.24,14149.03,IMPERIUM,IMPERIUM,743,743,2025-10-14 07:00:00,4163.06,14183.85,34.82,,,2025.10.14 03:00,4127.68,4129.41,4119.96,4121.12,71.0,55.162016597110345,4117.482000000009,4.579593145097533,3.740159236517614,4.2892857142855085,34.97668340396935,20.160884051420368,17.375958380125066,68.93173198482944,81.4504590929252,4132.947624591332,4117.482,4102.016375408668,2025-10-14 03:00:00,2025.10.14 07:00,4162.91,4164.15,4159.89,4164.04,71.0,77.37510689474895,4154.277000000011,6.724175141479464,6.4327594724153885,3.516428571428581,60.518701240198354,31.280021349230537,10.931266651801508,89.35771889400766,92.37397635197,4168.957162260683,4154.276999999999,4139.596837739316,2025-10-14 07:00:00
744,744,2025-10-14 14:00:00,4131.82,14183.85,IMPERIUM,IMPERIUM,746,746,2025-10-14 16:00:00,4106.3,14158.33,-25.52,,,2025.10.14 14:00,4131.26,4134.22,4129.71,4132.41,71.0,47.33458209493004,4134.162000000012,0.3105034081008853,0.6658967541473071,5.215714285714232,22.019678805218348,16.38899622362726,20.383372577153725,50.65769805680127,56.05381165919433,4143.664664047519,4134.162,4124.659335952481,2025-10-14 14:00:00,2025.10.14 16:00,4106.15,4106.72,4097.63,4106.0,71.0,24.43892090245784,4121.470000000012,-6.882155190332014,-4.605710197083242,6.080000000000037,42.55488445962303,6.495780882484096,37.52556207906482,12.6073298429319,8.744235388661233,4141.399027071084,4121.469999999999,4101.540972928915,2025-10-14 16:00:00
745,745,2025-10-14 16:00:00,4106.86,14183.85,IMPERIUM,IMPERIUM,747,747,2025-10-14 17:00:00,4123.78,14175.25,16.92,,,2025.10.14 16:00,4106.15,4106.72,4097.63,4106.0,71.0,24.43892090245784,4121.470000000012,-6.882155190332014,-4.605710197083242,6.080000000000037,42.55488445962303,6.495780882484096,37.52556207906482,12.6073298429319,8.744235388661233,4141.399027071084,4121.469999999999,4101.540972928915,2025-10-14 16:00:00,2025.10.14 17:00,4123.63,4130.89,4122.81,4127.96,71.0,58.47257112561014,4113.439000000013,-0.1216063617293912,-3.429601275438842,8.96642857142847,22.838303108829606,27.52797362239555,17.47574614771397,78.62349021241101,78.21344196040558,4128.235777892502,4113.439,4098.642222107499,2025-10-14 17:00:00
748,748,2025-10-14 17:00:00,4124.19,14175.25,IMPERIUM,IMPERIUM,749,749,2025-10-15 03:13:40,4168.94,14220.0,44.75,tp 4168.94,tp 4168.94,2025.10.14 17:00,4123.63,4130.89,4122.81,4127.96,71.0,58.47257112561014,4113.439000000013,-0.1216063617293912,-3.429601275438842,8.96642857142847,22.838303108829606,27.52797362239555,17.47574614771397,78.62349021241101,78.21344196040558,4128.235777892502,4113.439,4098.642222107499,2025-10-14 17:00:00,2025.10.15 03:10,4165.98,4169.3,4165.98,4168.16,71.0,66.56794740855383,4162.05800000001,3.8949841339135673,3.982430202238735,3.1585714285715585,23.16297762027978,26.13870875866643,13.693459495641523,91.49746192893296,79.34424075225252,4167.928347860221,4162.058,4156.187652139779,2025-10-15 03:10:00
750,750,2025-10-15 05:00:00,4182.04,14220.0,IMPERIUM,IMPERIUM,751,751,2025-10-15 08:00:00,4179.57,14217.53,-2.47,,,2025.10.15 05:00,4181.35,4184.09,4180.6,4181.99,71.0,62.7109914265606,4173.3685000000105,5.230708846353991,5.52579392118457,6.044999999999793,25.030413413782263,23.641165958090163,12.33996885829242,79.82160077145704,75.9693111474869,4192.018722813683,4173.3685000000005,4154.718277186318,2025-10-15 05:00:00,2025.10.15 08:00,4179.42,4180.15,4176.3,4178.75,71.0,47.807550054659096,4181.883000000009,-0.2096555035941492,0.4284892985281303,3.2857142857141346,33.31793332648368,9.88234157105776,21.79114011335949,35.84236453201956,34.37123917255466,4189.748151238215,4181.882999999999,4174.017848761783,2025-10-15 08:00:00
752,752,2025-10-15 10:00:00,4199.31,14217.53,IMPERIUM,IMPERIUM,753,753,2025-10-15 13:00:00,4192.31,14210.53,-7.0,,,2025.10.15 10:00,4198.75,4199.08,4194.15,4198.21,71.0,66.54312234371244,4190.826500000008,3.4339656489846675,2.467915318064757,4.027142857142714,30.76211976415688,31.293238971616542,15.324253721358648,92.15222532788547,93.1145704730711,4198.856561705866,4190.826500000001,4182.796438294136,2025-10-15 10:00:00,2025.10.15 13:00,4192.16,4195.26,4191.03,4193.17,71.0,42.31357868032666,4200.917500000008,-3.5659883626904048,-2.9853633291332438,7.912142857142736,39.1337248368982,10.749295513784258,13.644380081092187,55.013900562487095,53.37284859654904,4222.6113358756575,4200.9175,4179.223664124342,2025-10-15 13:00:00
754,754,2025-10-15 19:00:00,4190.88,14210.53,IMPERIUM,IMPERIUM,755,755,2025-10-16 04:00:00,4210.35,14230.0,19.47,,,2025.10.15 19:00,4190.27,4192.12,4187.46,4191.77,76.0,45.33129175616848,4196.508500000003,-1.6288809446523371,-0.3692527761592156,7.259285714285704,16.785874864976496,17.303743477275223,22.37829907850404,48.6581920903951,44.29884911467892,4205.700318699256,4196.5085,4187.316681300744,2025-10-15 19:00:00,2025.10.16 04:00,4210.2,4216.58,4210.2,4213.41,71.0,48.59653304371249,4214.406000000002,1.7866186230285166,2.687554678393843,5.0378571428571055,26.40255073795555,16.818332402284465,24.021206970115426,39.90673886883261,51.298636181309234,4226.528926049432,4214.406,4202.283073950568,2025-10-16 04:00:00
756,756,2025-10-16 06:00:00,4239.52,14230.0,IMPERIUM,IMPERIUM,757,757,2025-10-16 07:00:00,4233.67,14224.15,-5.85,,,2025.10.16 06:00,4238.92,4240.5,4237.79,4240.25,71.0,71.26561485786937,4231.668000000001,4.814590938635774,4.454079910418573,3.0085714285714014,34.63257684081852,33.57388922137939,9.22011439522669,99.09989023051423,99.2773741121529,4240.414525252922,4231.668000000001,4222.921474747079,2025-10-16 06:00:00,2025.10.16 07:00,4233.52,4234.87,4229.94,4234.29,71.0,54.13603988198982,4235.0235,1.6114518299773408,2.6789442475856413,3.83642857142862,20.89904249002866,17.074893139548024,23.70770706216583,41.46840624200596,38.77773673301239,4241.2939554061095,4235.023500000001,4228.753044593893,2025-10-16 07:00:00
758,758,2025-10-16 16:00:00,4236.26,14224.15,IMPERIUM,IMPERIUM,759,759,2025-10-16 17:00:00,4245.06,14232.95,8.8,,,2025.10.16 16:00,4235.57,4244.92,4234.29,4242.49,71.0,53.81449783579971,4241.222499999998,-0.1039283155496377,0.4405278022669796,6.67357142857143,14.591842430644284,17.943060357692648,17.342290282867882,48.72995600965015,46.30339151412198,4247.353094995594,4241.2225,4235.091905004406,2025-10-16 16:00:00,2025.10.16 17:00,4244.91,4257.27,4244.88,4255.65,71.0,60.25744524726242,4245.851999999996,3.282302725895533,2.86865263367714,7.621428571428541,29.850396657282936,19.056810056347956,13.9644132175607,72.45358090185692,75.56710457821721,4259.036550959362,4245.852000000001,4232.667449040639,2025-10-16 17:00:00
760,760,2025-10-16 18:00:00,4263.57,14232.95,IMPERIUM,IMPERIUM,761,761,2025-10-16 22:55:40,4310.33,14279.71,46.76,tp 4310.33,tp 4310.33,2025.10.16 18:00,4262.96,4264.05,4260.69,4262.66,76.0,59.242772231857785,4257.588999999998,4.406050194857016,4.855322432014808,6.635000000000006,16.55315334672477,17.14738498756271,15.134817749203805,81.28679562657625,74.90421455938773,4268.7568518972985,4257.589,4246.421148102701,2025-10-16 18:00:00,2025.10.16 22:55,4307.34,4312.65,4305.71,4307.07,76.0,70.44303399460695,4293.325499999996,4.222392342731837,2.8848638691037984,5.200714285714232,19.792584045524837,33.47802069946285,11.888179083868753,85.63709255708571,88.12218593194845,4304.155169385536,4293.325500000001,4282.495830614465,2025-10-16 22:55:00
762,762,2025-10-24 12:00:00,4065.52,14279.71,IMPERIUM,IMPERIUM,766,766,2025-10-24 15:00:00,4061.08,14285.97,6.26,,,2025.10.24 12:00,4064.96,4068.26,4061.87,4067.8,71.0,45.42059093500703,4067.5995000000166,-7.469668629834359,-10.297218477481596,8.414285714285732,31.15942234291252,20.912298124864847,17.63209940008919,50.89393237610018,42.369114925981336,4093.0663902498914,4067.5995,4042.132609750109,2025-10-24 12:00:00,2025.10.24 15:00,4060.93,4064.27,4060.2,4062.94,71.0,52.52996264754434,4057.877500000017,-0.8489496530974066,-2.229650596282738,5.989999999999982,34.039885854551805,21.37979420191047,15.378700263734991,81.4762576398681,83.89662440749105,4065.2083386286968,4057.8775,4050.5466613713024,2025-10-24 15:00:00
763,763,2025-10-24 12:00:00,4065.52,14279.71,IMPERIUM,IMPERIUM,767,767,2025-10-24 15:00:00,4061.08,14286.05,0.08,,,2025.10.24 12:00,4064.96,4068.26,4061.87,4067.8,71.0,45.42059093500703,4067.5995000000166,-7.469668629834359,-10.297218477481596,8.414285714285732,31.15942234291252,20.912298124864847,17.63209940008919,50.89393237610018,42.369114925981336,4093.0663902498914,4067.5995,4042.132609750109,2025-10-24 12:00:00,2025.10.24 15:00,4060.93,4064.27,4060.2,4062.94,71.0,52.52996264754434,4057.877500000017,-0.8489496530974066,-2.229650596282738,5.989999999999982,34.039885854551805,21.37979420191047,15.378700263734991,81.4762576398681,83.89662440749105,4065.2083386286968,4057.8775,4050.5466613713024,2025-10-24 15:00:00
764,764,2025-10-24 13:00:00,4061.0,14279.71,IMPERIUM,IMPERIUM,768,768,2025-10-24 15:00:00,4061.08,14281.61,-4.44,,,2025.10.24 13:00,4060.44,4070.43,4059.15,4069.56,71.0,50.484184375755206,4064.882000000016,-2.7059414893865323,-3.107708383435547,5.809285714285682,22.87669442138955,24.19493411386122,19.613023205251668,43.07390217779339,51.25032697966407,4076.329037345968,4064.881999999999,4053.434962654031,2025-10-24 13:00:00,2025.10.24 15:00,4060.93,4064.27,4060.2,4062.94,71.0,52.52996264754434,4057.877500000017,-0.8489496530974066,-2.229650596282738,5.989999999999982,34.039885854551805,21.37979420191047,15.378700263734991,81.4762576398681,83.89662440749105,4065.2083386286968,4057.8775,4050.5466613713024,2025-10-24 15:00:00
765,765,2025-10-24 14:00:00,4054.82,14279.71,IMPERIUM,IMPERIUM,769,769,2025-10-24 17:14:40,4131.39,14347.48,65.87,tp 4131.39,tp 4131.39,2025.10.24 14:00,4054.26,4056.57,4043.88,4046.02,71.0,29.08578192236472,4062.026000000017,-4.541300289642095,-3.2551718791625475,5.5942857142856335,48.62281602123573,4.5296524844700246,36.08085498988494,10.100845803512804,16.210686759400232,4074.6127174434014,4062.0260000000007,4049.4392825566,2025-10-24 14:00:00,2025.10.24 17:10,4114.33,4134.47,4113.69,4131.87,71.0,74.014609279927,4103.140000000016,11.792056590584252,12.115440618008703,11.310714285714347,30.48889228977944,27.77235496847074,8.49954463127035,82.40685543964199,74.84167764583748,4134.070719357946,4103.139999999999,4072.2092806420537,2025-10-24 17:10:00
770,770,2025-10-27 01:01:00,4078.42,14347.48,IMPERIUM,IMPERIUM,771,771,2025-10-27 03:00:00,4064.25,14333.31,-14.17,,,2025.10.27 01:00,4077.81,4091.79,4063.85,4083.06,76.0,26.284703032546304,4104.635500000011,-2.4298718335794547,-2.518941241325142,6.778571428571275,30.065318722438967,29.836990512891173,28.846992662565007,60.40482954545553,80.58078302074969,4118.380606001773,4104.635499999999,4090.8903939982256,2025-10-27 01:00:00,2025.10.27 03:00,4064.1,4067.0,4057.74,4063.95,71.0,33.81682736734925,4078.035000000012,-8.755721203906432,-7.717860063483139,7.796428571428549,41.86134421581893,5.914242253480622,27.075805318115247,20.405742080910933,17.116006684656337,4097.051132624695,4078.035,4059.0188673753046,2025-10-27 03:00:00
772,772,2025-10-27 11:00:00,4068.33,14333.31,IMPERIUM,IMPERIUM,775,775,2025-10-27 16:00:00,4045.63,14354.77,21.46,,,2025.10.27 11:00,4067.77,4068.12,4063.95,4064.72,71.0,34.89303636455605,4073.302500000012,-2.639031750990398,-1.886568464873416,3.975714285714313,43.55520762971528,7.140571341547344,24.974142958593667,13.541255428346002,15.381968911509182,4084.4623743272496,4073.3025,4062.142625672751,2025-10-27 11:00:00,2025.10.27 16:00,4045.48,4049.85,4045.48,4046.64,76.0,61.42991192888103,4032.206500000011,1.9388914701476097,-0.4816254109092015,6.4242857142857535,36.82338513520345,35.44212554412702,8.327286054297366,87.9510471864747,88.1336355065855,4048.426216736121,4032.2065,4015.9867832638793,2025-10-27 16:00:00
773,773,2025-10-27 12:00:00,4043.12,14333.31,IMPERIUM,IMPERIUM,776,776,2025-10-27 16:00:00,4045.63,14357.28,2.51,,,2025.10.27 12:00,4042.56,4049.71,4040.21,4044.36,71.0,27.608574984346376,4061.112500000011,-7.0126120412605815,-4.720608069992174,7.225000000000044,38.1201225563829,15.89750474493606,32.415795965627936,33.449615476096106,22.778359394365435,4078.924798981321,4061.1124999999993,4043.300201018677,2025-10-27 12:00:00,2025.10.27 16:00,4045.48,4049.85,4045.48,4046.64,76.0,61.42991192888103,4032.206500000011,1.9388914701476097,-0.4816254109092015,6.4242857142857535,36.82338513520345,35.44212554412702,8.327286054297366,87.9510471864747,88.1336355065855,4048.426216736121,4032.2065,4015.9867832638793,2025-10-27 16:00:00
774,774,2025-10-27 15:00:00,4024.17,14333.31,IMPERIUM,IMPERIUM,777,777,2025-10-27 16:00:00,4045.63,14334.58,-22.7,,,2025.10.27 15:00,4023.48,4037.32,4021.87,4031.79,71.0,48.27935277357429,4031.2975000000106,-5.204942371426569,-5.665946006563298,7.640000000000006,35.70240004578237,18.828346923938103,16.077589501053442,44.26374180534551,35.14079095205564,4045.3944342411737,4031.297499999999,4017.2005657588247,2025-10-27 15:00:00,2025.10.27 16:00,4045.48,4049.85,4045.48,4046.64,76.0,61.42991192888103,4032.206500000011,1.9388914701476097,-0.4816254109092015,6.4242857142857535,36.82338513520345,35.44212554412702,8.327286054297366,87.9510471864747,88.1336355065855,4048.426216736121,4032.2065,4015.9867832638793,2025-10-27 16:00:00
779,779,2025-10-28 06:00:00,3983.82,14334.58,IMPERIUM,IMPERIUM,781,781,2025-10-28 07:00:00,3992.61,14336.35,-7.02,,,2025.10.28 06:00,3983.26,3988.37,3983.26,3985.67,71.0,34.7657094332062,4001.0500000000097,-4.546190041394311,-1.482492423988996,5.942142857142841,53.5398852212935,11.136699185731754,25.20086242058848,11.110028262352278,12.668336098214729,4020.8067780774086,4001.0499999999993,3981.29322192259,2025-10-28 06:00:00,2025.10.28 07:00,3992.46,3993.66,3989.03,3989.08,71.0,43.54268988217524,3989.615500000009,-2.6307937147553275,-3.614072733937476,3.972142857142816,21.679704829030545,21.466208291365646,20.1221029051706,75.630676084762,73.11143780968983,3997.819217389087,3989.615500000001,3981.4117826109145,2025-10-28 07:00:00
778,778,2025-10-27 22:00:00,3999.63,14334.58,IMPERIUM,IMPERIUM,780,780,2025-10-28 07:00:00,3992.61,14343.37,8.79,,,2025.10.27 22:00,3999.02,4005.23,3995.18,4002.53,76.0,50.25597561013832,4004.899000000009,1.3542483390133384,2.514302966154794,4.804999999999974,21.937349164662137,14.00646119032478,25.209123067177817,40.7458563535916,44.22219267091165,4010.12261905196,4004.899,3999.67538094804,2025-10-27 22:00:00,2025.10.28 07:00,3992.46,3993.66,3989.03,3989.08,71.0,43.54268988217524,3989.615500000009,-2.6307937147553275,-3.614072733937476,3.972142857142816,21.679704829030545,21.466208291365646,20.1221029051706,75.630676084762,73.11143780968983,3997.819217389087,3989.615500000001,3981.4117826109145,2025-10-28 07:00:00
