time,total_open,cluster_0_open,cluster_1_open,cluster_2_open,cluster_3_open,total_exposure_value,hour,session
2025-05-28 02:00:00,1,1,0,0,0,22.32,2,Asian
2025-05-28 03:00:00,1,1,0,0,0,22.32,3,Asian
2025-05-28 04:00:00,1,1,0,0,0,22.32,4,Asian
2025-05-28 05:00:00,1,1,0,0,0,22.32,5,Asian
2025-05-28 06:00:00,1,1,0,0,0,22.32,6,Asian
2025-05-28 07:00:00,1,1,0,0,0,22.32,7,Asian
2025-05-28 08:00:00,1,1,0,0,0,22.32,8,London
2025-05-28 09:00:00,1,1,0,0,0,22.32,9,London
2025-05-28 10:00:00,2,1,0,0,1,22.48,10,London
2025-05-28 11:00:00,2,1,0,0,1,22.48,11,London
2025-05-28 12:00:00,2,1,0,0,1,22.48,12,NY Overlap
2025-05-28 13:00:00,2,1,0,0,1,22.48,13,NY Overlap
2025-05-28 14:00:00,2,1,0,0,1,22.48,14,NY Overlap
2025-05-28 15:00:00,2,1,0,0,1,22.48,15,NY Overlap
2025-05-28 16:00:00,2,1,0,0,1,22.48,16,NY Overlap
2025-05-28 17:00:00,2,1,0,0,1,22.48,17,Late US
2025-05-28 18:00:00,2,1,0,0,1,22.48,18,Late US
2025-05-28 19:00:00,2,1,0,0,1,22.48,19,Late US
2025-05-28 20:00:00,2,1,0,0,1,22.48,20,Late US
2025-05-28 21:00:00,2,1,0,0,1,22.48,21,Late US
2025-05-28 22:00:00,2,1,0,0,1,22.48,22,Late US
2025-05-28 23:00:00,2,1,0,0,1,22.48,23,Late US
2025-05-29 00:00:00,2,1,0,0,1,22.48,0,Asian
2025-05-29 01:00:00,2,1,0,0,1,22.48,1,Asian
2025-05-29 02:00:00,2,1,0,0,1,22.48,2,Asian
2025-05-29 03:00:00,2,1,0,0,1,22.48,3,Asian
2025-05-29 04:00:00,3,1,0,1,1,60.64,4,Asian
2025-05-29 05:00:00,3,1,0,1,1,60.64,5,Asian
2025-05-29 06:00:00,3,1,0,1,1,60.64,6,Asian
2025-05-29 07:00:00,3,1,0,1,1,60.64,7,Asian
2025-05-29 08:00:00,3,1,0,1,1,60.64,8,London
2025-05-29 09:00:00,3,1,0,1,1,60.64,9,London
2025-05-29 10:00:00,3,1,0,1,1,60.64,10,London
2025-05-29 11:00:00,3,1,0,1,1,60.64,11,London
2025-05-29 12:00:00,3,1,0,1,1,48.199999999999996,12,NY Overlap
2025-05-29 13:00:00,3,1,0,1,1,48.199999999999996,13,NY Overlap
2025-05-29 14:00:00,2,1,0,1,0,48.04,14,NY Overlap
2025-05-29 15:00:00,2,1,0,1,0,48.04,15,NY Overlap
2025-05-29 16:00:00,3,1,0,1,1,83.64,16,NY Overlap
2025-05-29 17:00:00,3,1,0,1,1,83.64,17,Late US
2025-05-29 18:00:00,3,1,0,1,1,83.64,18,Late US
2025-05-29 19:00:00,3,1,0,1,1,83.64,19,Late US
2025-05-29 20:00:00,3,1,0,1,1,83.64,20,Late US
2025-05-29 21:00:00,3,1,0,1,1,83.64,21,Late US
2025-05-29 22:00:00,3,1,0,1,1,83.64,22,Late US
2025-05-29 23:00:00,3,1,0,1,1,83.64,23,Late US
2025-05-30 00:00:00,3,1,0,1,1,83.64,0,Asian
2025-05-30 01:00:00,3,1,0,1,1,83.64,1,Asian
2025-05-30 02:00:00,3,1,0,1,1,83.64,2,Asian
2025-05-30 03:00:00,3,1,0,1,1,83.64,3,Asian
2025-05-30 04:00:00,3,1,0,1,1,83.64,4,Asian
2025-05-30 05:00:00,3,1,0,1,1,83.64,5,Asian
2025-05-30 06:00:00,3,1,0,1,1,83.64,6,Asian
2025-05-30 07:00:00,3,1,0,1,1,83.64,7,Asian
2025-05-30 08:00:00,3,1,0,1,1,83.64,8,London
2025-05-30 09:00:00,3,1,0,1,1,83.64,9,London
2025-05-30 10:00:00,1,0,0,0,1,35.6,10,London
2025-05-30 11:00:00,1,0,0,0,1,35.6,11,London
2025-05-30 12:00:00,1,0,0,0,1,35.6,12,NY Overlap
2025-05-30 13:00:00,1,0,0,0,1,35.6,13,NY Overlap
2025-05-30 14:00:00,1,0,0,0,1,35.6,14,NY Overlap
2025-05-30 15:00:00,1,0,0,0,1,35.6,15,NY Overlap
2025-05-30 16:00:00,1,0,0,0,1,35.6,16,NY Overlap
2025-05-30 17:00:00,2,0,1,0,1,99.2,17,Late US
2025-05-30 18:00:00,2,0,1,0,1,99.2,18,Late US
2025-05-30 19:00:00,2,0,1,0,1,99.2,19,Late US
2025-05-30 20:00:00,2,0,1,0,1,99.2,20,Late US
2025-05-30 21:00:00,2,0,1,0,1,99.2,21,Late US
2025-05-30 22:00:00,2,0,1,0,1,99.2,22,Late US
2025-05-30 23:00:00,2,0,1,0,1,99.2,23,Late US
2025-05-31 00:00:00,2,0,1,0,1,99.2,0,Asian
2025-05-31 01:00:00,2,0,1,0,1,99.2,1,Asian
2025-05-31 02:00:00,2,0,1,0,1,99.2,2,Asian
2025-05-31 03:00:00,2,0,1,0,1,99.2,3,Asian
2025-05-31 04:00:00,2,0,1,0,1,99.2,4,Asian
2025-05-31 05:00:00,2,0,1,0,1,99.2,5,Asian
2025-05-31 06:00:00,2,0,1,0,1,99.2,6,Asian
2025-05-31 07:00:00,2,0,1,0,1,99.2,7,Asian
2025-05-31 08:00:00,2,0,1,0,1,99.2,8,London
2025-05-31 09:00:00,2,0,1,0,1,99.2,9,London
2025-05-31 10:00:00,2,0,1,0,1,99.2,10,London
2025-05-31 11:00:00,2,0,1,0,1,99.2,11,London
2025-05-31 12:00:00,2,0,1,0,1,99.2,12,NY Overlap
2025-05-31 13:00:00,2,0,1,0,1,99.2,13,NY Overlap
2025-05-31 14:00:00,2,0,1,0,1,99.2,14,NY Overlap
2025-05-31 15:00:00,2,0,1,0,1,99.2,15,NY Overlap
2025-05-31 16:00:00,2,0,1,0,1,99.2,16,NY Overlap
2025-05-31 17:00:00,2,0,1,0,1,99.2,17,Late US
2025-05-31 18:00:00,2,0,1,0,1,99.2,18,Late US
2025-05-31 19:00:00,2,0,1,0,1,99.2,19,Late US
2025-05-31 20:00:00,2,0,1,0,1,99.2,20,Late US
2025-05-31 21:00:00,2,0,1,0,1,99.2,21,Late US
2025-05-31 22:00:00,2,0,1,0,1,99.2,22,Late US
2025-05-31 23:00:00,2,0,1,0,1,99.2,23,Late US
2025-06-01 00:00:00,2,0,1,0,1,99.2,0,Asian
2025-06-01 01:00:00,2,0,1,0,1,99.2,1,Asian
2025-06-01 02:00:00,2,0,1,0,1,99.2,2,Asian
2025-06-01 03:00:00,2,0,1,0,1,99.2,3,Asian
2025-06-01 04:00:00,2,0,1,0,1,99.2,4,Asian
2025-06-01 05:00:00,2,0,1,0,1,99.2,5,Asian
2025-06-01 06:00:00,2,0,1,0,1,99.2,6,Asian
2025-06-01 07:00:00,2,0,1,0,1,99.2,7,Asian
2025-06-01 08:00:00,2,0,1,0,1,99.2,8,London
2025-06-01 09:00:00,2,0,1,0,1,99.2,9,London
2025-06-01 10:00:00,2,0,1,0,1,99.2,10,London
2025-06-01 11:00:00,2,0,1,0,1,99.2,11,London
2025-06-01 12:00:00,2,0,1,0,1,99.2,12,NY Overlap
2025-06-01 13:00:00,2,0,1,0,1,99.2,13,NY Overlap
2025-06-01 14:00:00,2,0,1,0,1,99.2,14,NY Overlap
2025-06-01 15:00:00,2,0,1,0,1,99.2,15,NY Overlap
2025-06-01 16:00:00,2,0,1,0,1,99.2,16,NY Overlap
2025-06-01 17:00:00,2,0,1,0,1,99.2,17,Late US
2025-06-01 18:00:00,2,0,1,0,1,99.2,18,Late US
2025-06-01 19:00:00,2,0,1,0,1,99.2,19,Late US
2025-06-01 20:00:00,2,0,1,0,1,99.2,20,Late US
2025-06-01 21:00:00,2,0,1,0,1,99.2,21,Late US
2025-06-01 22:00:00,2,0,1,0,1,99.2,22,Late US
2025-06-01 23:00:00,2,0,1,0,1,99.2,23,Late US
